2024-07-15 13:26:27.258,1006,4.92
2024-07-15 13:26:28.258,1005,4.91
2024-07-15 13:26:29.273,1005,4.91
2024-07-15 13:26:30.273,1006,4.92
2024-07-15 13:26:31.273,1009,4.93
2024-07-15 13:26:32.273,1006,4.92
2024-07-15 13:26:33.288,1006,4.92
2024-07-15 13:26:34.288,1006,4.92
2024-07-15 13:26:35.288,1007,4.92
2024-07-15 13:26:36.288,1006,4.92
2024-07-15 13:26:37.304,1005,4.91
2024-07-15 13:26:38.304,1006,4.92
2024-07-15 13:26:39.304,1005,4.91
2024-07-15 13:26:40.304,1005,4.91
2024-07-15 13:26:41.304,940,4.59
2024-07-15 13:26:42.319,881,4.31
2024-07-15 13:26:43.319,883,4.32
2024-07-15 13:26:44.319,884,4.32
2024-07-15 13:26:45.319,881,4.31
2024-07-15 13:26:46.334,883,4.32
2024-07-15 13:26:47.334,883,4.32
2024-07-15 13:26:48.333,882,4.31
2024-07-15 13:26:49.333,883,4.32
2024-07-15 13:26:50.349,885,4.33
2024-07-15 13:26:51.350,883,4.32
2024-07-15 13:26:52.349,883,4.32
2024-07-15 13:26:53.349,886,4.33
2024-07-15 13:26:54.349,882,4.31
2024-07-15 13:26:55.365,884,4.32
2024-07-15 13:26:56.366,883,4.32
2024-07-15 13:26:57.366,883,4.32
2024-07-15 13:26:58.366,884,4.32
2024-07-15 13:26:59.367,884,4.32
2024-07-15 13:27:00.383,886,4.33
2024-07-15 13:27:01.382,884,4.32
2024-07-15 13:27:02.383,885,4.33
2024-07-15 13:27:03.383,887,4.34
2024-07-15 13:27:04.398,885,4.33
2024-07-15 13:27:05.398,884,4.32
2024-07-15 13:27:06.399,885,4.33
2024-07-15 13:27:07.399,887,4.34
2024-07-15 13:27:08.399,886,4.33
2024-07-15 13:27:09.416,885,4.33
2024-07-15 13:27:10.415,886,4.33
2024-07-15 13:27:11.446,885,4.33
2024-07-15 13:27:11.446,LDR Value + 1000: 1885,
2024-07-15 13:27:12.430,886,4.33
2024-07-15 13:27:13.431,886,4.33
2024-07-15 13:27:14.431,887,4.34
2024-07-15 13:27:15.432,886,4.33
2024-07-15 13:27:16.434,883,4.32
2024-07-15 13:27:17.435,886,4.33
2024-07-15 13:27:18.451,885,4.33
2024-07-15 13:27:19.453,885,4.33
2024-07-15 13:27:20.454,885,4.33
2024-07-15 13:27:21.459,886,4.33
2024-07-15 13:27:22.462,885,4.33
2024-07-15 13:27:23.461,886,4.33
2024-07-15 13:27:24.461,885,4.33
2024-07-15 13:27:25.477,887,4.34
2024-07-15 13:27:26.477,886,4.33
2024-07-15 13:27:27.471,886,4.33
2024-07-15 13:27:28.487,887,4.34
2024-07-15 13:27:29.487,886,4.33
2024-07-15 13:27:30.487,886,4.33
2024-07-15 13:27:31.487,885,4.33
2024-07-15 13:27:32.502,885,4.33
2024-07-15 13:27:33.502,885,4.33
2024-07-15 13:27:34.501,885,4.33
2024-07-15 13:27:35.501,885,4.33
2024-07-15 13:27:36.517,888,4.34
2024-07-15 13:27:37.516,886,4.33
2024-07-15 13:27:38.517,889,4.35
2024-07-15 13:27:39.517,884,4.32
2024-07-15 13:27:40.532,888,4.34
2024-07-15 13:27:41.532,889,4.35
2024-07-15 13:27:42.548,887,4.34
2024-07-15 13:27:42.548,LDR Value + 1000: 1887,
2024-07-15 13:27:43.532,884,4.32
2024-07-15 13:27:44.532,885,4.33
2024-07-15 13:27:45.548,887,4.34
2024-07-15 13:27:46.548,885,4.33
2024-07-15 13:27:47.547,884,4.32
2024-07-15 13:27:48.547,886,4.33
2024-07-15 13:27:49.563,886,4.33
2024-07-15 13:27:50.562,886,4.33
2024-07-15 13:27:51.562,886,4.33
2024-07-15 13:27:52.562,886,4.33
2024-07-15 13:27:53.577,885,4.33
2024-07-15 13:27:54.577,889,4.35
2024-07-15 13:27:55.577,885,4.33
2024-07-15 13:27:56.577,886,4.33
2024-07-15 13:27:57.592,888,4.34
2024-07-15 13:27:58.592,889,4.35
2024-07-15 13:27:59.592,888,4.34
2024-07-15 13:28:00.592,887,4.34
2024-07-15 13:28:01.607,886,4.33
2024-07-15 13:28:02.607,887,4.34
2024-07-15 13:28:03.607,888,4.34
2024-07-15 13:28:04.607,887,4.34
2024-07-15 13:28:05.623,886,4.33
2024-07-15 13:28:06.622,888,4.34
2024-07-15 13:28:07.622,891,4.35
2024-07-15 13:28:08.622,886,4.33
2024-07-15 13:28:09.622,888,4.34
2024-07-15 13:28:10.638,887,4.34
2024-07-15 13:28:11.638,886,4.33
2024-07-15 13:28:12.637,887,4.34
2024-07-15 13:28:13.669,886,4.33
2024-07-15 13:28:13.669,LDR Value + 1000: 1886,
2024-07-15 13:28:14.653,888,4.34
2024-07-15 13:28:15.653,891,4.35
2024-07-15 13:28:16.653,887,4.34
2024-07-15 13:28:17.653,888,4.34
2024-07-15 13:28:18.668,887,4.34
2024-07-15 13:28:19.668,888,4.34
2024-07-15 13:28:20.668,891,4.35
2024-07-15 13:28:21.668,888,4.34
2024-07-15 13:28:22.683,888,4.34
2024-07-15 13:28:23.683,886,4.33
2024-07-15 13:28:24.683,889,4.35
2024-07-15 13:28:25.684,889,4.35
2024-07-15 13:28:26.684,887,4.34
2024-07-15 13:28:27.700,886,4.33
2024-07-15 13:28:28.700,890,4.35
2024-07-15 13:28:29.699,889,4.35
2024-07-15 13:28:30.699,887,4.34
2024-07-15 13:28:31.715,888,4.34
2024-07-15 13:28:32.715,889,4.35
2024-07-15 13:28:33.715,889,4.35
2024-07-15 13:28:34.715,885,4.33
2024-07-15 13:28:35.731,886,4.33
2024-07-15 13:28:36.730,886,4.33
2024-07-15 13:28:37.730,887,4.34
2024-07-15 13:28:38.730,886,4.33
2024-07-15 13:28:39.745,888,4.34
2024-07-15 13:28:40.745,888,4.34
2024-07-15 13:28:41.745,887,4.34
2024-07-15 13:28:42.745,889,4.35
2024-07-15 13:28:43.746,887,4.34
2024-07-15 13:28:44.778,890,4.35
2024-07-15 13:28:44.778,LDR Value + 1000: 1890,
2024-07-15 13:28:45.763,888,4.34
2024-07-15 13:28:46.763,885,4.33
2024-07-15 13:28:47.763,887,4.34
2024-07-15 13:28:48.779,888,4.34
2024-07-15 13:28:49.779,888,4.34
2024-07-15 13:28:50.780,888,4.34
2024-07-15 13:28:51.780,888,4.34
2024-07-15 13:28:52.780,891,4.35
2024-07-15 13:28:53.796,887,4.34
2024-07-15 13:28:54.796,889,4.35
2024-07-15 13:28:55.796,889,4.35
2024-07-15 13:28:56.796,888,4.34
2024-07-15 13:28:57.796,888,4.34
2024-07-15 13:28:58.812,888,4.34
2024-07-15 13:28:59.811,886,4.33
2024-07-15 13:29:00.811,890,4.35
2024-07-15 13:29:01.827,888,4.34
2024-07-15 13:29:02.827,887,4.34
2024-07-15 13:29:03.827,887,4.34
2024-07-15 13:29:04.827,888,4.34
2024-07-15 13:29:05.827,890,4.35
2024-07-15 13:29:06.844,890,4.35
2024-07-15 13:29:07.843,891,4.35
2024-07-15 13:29:08.844,889,4.35
2024-07-15 13:29:09.844,888,4.34
2024-07-15 13:29:10.845,889,4.35
2024-07-15 13:29:11.861,889,4.35
2024-07-15 13:29:12.862,887,4.34
2024-07-15 13:29:13.862,889,4.35
2024-07-15 13:29:14.862,889,4.35
2024-07-15 13:29:15.893,887,4.34
2024-07-15 13:29:15.893,LDR Value + 1000: 1887,
2024-07-15 13:29:16.877,888,4.34
2024-07-15 13:29:17.878,888,4.34
2024-07-15 13:29:18.879,889,4.35
2024-07-15 13:29:19.879,889,4.35
2024-07-15 13:29:20.894,889,4.35
2024-07-15 13:29:21.894,890,4.35
2024-07-15 13:29:22.894,890,4.35
2024-07-15 13:29:23.894,889,4.35
2024-07-15 13:29:24.910,889,4.35
2024-07-15 13:29:25.910,890,4.35
2024-07-15 13:29:26.909,889,4.35
2024-07-15 13:29:27.909,890,4.35
2024-07-15 13:29:28.909,889,4.35
2024-07-15 13:29:29.924,889,4.35
2024-07-15 13:29:30.924,890,4.35
2024-07-15 13:29:31.924,888,4.34
2024-07-15 13:29:32.924,888,4.34
2024-07-15 13:29:33.942,890,4.35
2024-07-15 13:29:34.942,889,4.35
2024-07-15 13:29:35.942,889,4.35
2024-07-15 13:29:36.941,890,4.35
2024-07-15 13:29:37.957,888,4.34
2024-07-15 13:29:38.957,890,4.35
2024-07-15 13:29:39.957,889,4.35
2024-07-15 13:29:40.957,889,4.35
2024-07-15 13:29:41.956,889,4.35
2024-07-15 13:29:42.972,890,4.35
2024-07-15 13:29:43.972,891,4.35
2024-07-15 13:29:44.972,891,4.35
2024-07-15 13:29:45.972,890,4.35
2024-07-15 13:29:47.003,889,4.35
2024-07-15 13:29:47.003,LDR Value + 1000: 1889,
2024-07-15 13:29:47.988,890,4.35
2024-07-15 13:29:48.988,888,4.34
2024-07-15 13:29:49.988,889,4.35
2024-07-15 13:29:51.004,893,4.36
2024-07-15 13:29:52.004,888,4.34
2024-07-15 13:29:53.005,890,4.35
2024-07-15 13:29:54.005,891,4.35
2024-07-15 13:29:55.005,890,4.35
2024-07-15 13:29:56.020,889,4.35
2024-07-15 13:29:57.021,891,4.35
2024-07-15 13:29:58.021,889,4.35
2024-07-15 13:29:59.021,889,4.35
2024-07-15 13:30:00.036,890,4.35
2024-07-15 13:30:01.036,889,4.35
2024-07-15 13:30:02.036,891,4.35
2024-07-15 13:30:03.035,890,4.35
2024-07-15 13:30:04.051,891,4.35
2024-07-15 13:30:05.050,890,4.35
2024-07-15 13:30:06.050,890,4.35
2024-07-15 13:30:07.050,890,4.35
2024-07-15 13:30:08.066,890,4.35
2024-07-15 13:30:09.066,889,4.35
2024-07-15 13:30:10.066,891,4.35
2024-07-15 13:30:11.066,890,4.35
2024-07-15 13:30:12.071,890,4.35
2024-07-15 13:30:13.075,889,4.35
2024-07-15 13:30:14.076,893,4.36
2024-07-15 13:30:15.081,890,4.35
2024-07-15 13:30:16.083,891,4.35
2024-07-15 13:30:17.087,890,4.35
2024-07-15 13:30:18.119,890,4.35
2024-07-15 13:30:18.119,LDR Value + 1000: 1890,
2024-07-15 13:30:19.092,890,4.35
2024-07-15 13:30:20.108,892,4.36
2024-07-15 13:30:21.108,891,4.35
2024-07-15 13:30:22.109,890,4.35
2024-07-15 13:30:23.110,891,4.35
2024-07-15 13:30:24.125,889,4.35
2024-07-15 13:30:25.127,889,4.35
2024-07-15 13:30:26.129,891,4.35
2024-07-15 13:30:27.130,891,4.35
2024-07-15 13:30:28.130,891,4.35
2024-07-15 13:30:29.131,889,4.35
2024-07-15 13:30:30.132,891,4.35
2024-07-15 13:30:31.148,891,4.35
2024-07-15 13:30:32.148,893,4.36
2024-07-15 13:30:33.150,892,4.36
2024-07-15 13:30:34.152,891,4.35
2024-07-15 13:30:35.152,891,4.35
2024-07-15 13:30:36.153,892,4.36
2024-07-15 13:30:37.169,894,4.37
2024-07-15 13:30:38.169,892,4.36
2024-07-15 13:30:39.169,891,4.35
2024-07-15 13:30:40.171,891,4.35
2024-07-15 13:30:41.171,892,4.36
2024-07-15 13:30:42.188,891,4.35
2024-07-15 13:30:43.188,892,4.36
2024-07-15 13:30:44.190,891,4.35
2024-07-15 13:30:45.192,889,4.35
2024-07-15 13:30:46.194,890,4.35
2024-07-15 13:30:47.194,889,4.35
2024-07-15 13:30:48.209,892,4.36
2024-07-15 13:30:49.225,890,4.35
2024-07-15 13:30:49.225,LDR Value + 1000: 1890,
2024-07-15 13:30:50.209,893,4.36
2024-07-15 13:30:51.209,890,4.35
2024-07-15 13:30:52.225,891,4.35
2024-07-15 13:30:53.225,890,4.35
2024-07-15 13:30:54.225,892,4.36
2024-07-15 13:30:55.225,891,4.35
2024-07-15 13:30:56.241,892,4.36
2024-07-15 13:30:57.241,892,4.36
2024-07-15 13:30:58.241,891,4.35
2024-07-15 13:30:59.242,890,4.35
2024-07-15 13:31:00.241,892,4.36
2024-07-15 13:31:01.258,891,4.35
2024-07-15 13:31:02.258,892,4.36
2024-07-15 13:31:03.259,892,4.36
2024-07-15 13:31:04.261,894,4.37
2024-07-15 13:31:05.264,892,4.36
2024-07-15 13:31:06.269,892,4.36
2024-07-15 13:31:07.269,892,4.36
2024-07-15 13:31:08.272,894,4.37
2024-07-15 13:31:09.275,892,4.36
2024-07-15 13:31:10.278,892,4.36
2024-07-15 13:31:11.295,892,4.36
2024-07-15 13:31:12.297,893,4.36
2024-07-15 13:31:13.299,892,4.36
2024-07-15 13:31:14.302,892,4.36
2024-07-15 13:31:15.304,892,4.36
2024-07-15 13:31:16.308,892,4.36
2024-07-15 13:31:17.312,891,4.35
2024-07-15 13:31:18.316,894,4.37
2024-07-15 13:31:19.318,892,4.36
2024-07-15 13:31:20.337,892,4.36
2024-07-15 13:31:20.337,LDR Value + 1000: 1892,
2024-07-15 13:31:21.323,894,4.37
2024-07-15 13:31:22.326,892,4.36
2024-07-15 13:31:23.328,891,4.35
2024-07-15 13:31:24.332,892,4.36
2024-07-15 13:31:25.333,892,4.36
2024-07-15 13:31:26.348,892,4.36
2024-07-15 13:31:27.350,894,4.37
2024-07-15 13:31:28.351,895,4.37
2024-07-15 13:31:29.352,893,4.36
2024-07-15 13:31:30.353,891,4.35
2024-07-15 13:31:31.355,892,4.36
2024-07-15 13:31:32.372,893,4.36
2024-07-15 13:31:33.375,888,4.34
2024-07-15 13:31:34.366,895,4.37
2024-07-15 13:31:35.380,890,4.35
2024-07-15 13:31:36.382,892,4.36
2024-07-15 13:31:37.376,894,4.37
2024-07-15 13:31:38.388,893,4.36
2024-07-15 13:31:39.396,893,4.36
2024-07-15 13:31:40.387,893,4.36
2024-07-15 13:31:41.392,892,4.36
2024-07-15 13:31:42.404,891,4.35
2024-07-15 13:31:43.411,892,4.36
2024-07-15 13:31:44.405,892,4.36
2024-07-15 13:31:45.416,894,4.37
2024-07-15 13:31:46.409,890,4.35
2024-07-15 13:31:47.414,936,4.57
2024-07-15 13:31:48.417,1006,4.92
2024-07-15 13:31:49.434,1009,4.93
2024-07-15 13:31:50.423,1006,4.92
2024-07-15 13:31:51.448,1006,4.92
2024-07-15 13:31:51.448,LDR Value + 1000: 2006,
2024-07-15 13:31:52.443,1006,4.92
2024-07-15 13:31:53.445,1006,4.92
2024-07-15 13:31:54.446,1005,4.91
2024-07-15 13:31:55.448,1005,4.91
2024-07-15 13:31:56.460,1006,4.92
2024-07-15 13:31:57.460,1006,4.92
2024-07-15 13:31:58.468,1007,4.92
2024-07-15 13:31:59.468,1006,4.92
2024-07-15 13:32:00.462,1007,4.92
2024-07-15 13:32:01.467,1005,4.91
2024-07-15 13:32:02.483,1005,4.91
2024-07-15 13:32:03.487,1007,4.92
2024-07-15 13:32:04.489,1006,4.92
2024-07-15 13:32:05.492,1005,4.91
2024-07-15 13:32:06.498,1006,4.92
2024-07-15 13:32:07.492,1005,4.91
2024-07-15 13:32:08.496,1006,4.92
2024-07-15 13:32:09.505,1007,4.92
2024-07-15 13:32:10.511,1005,4.91
2024-07-15 13:32:11.516,1006,4.92
2024-07-15 13:32:12.514,1005,4.91
2024-07-15 13:32:13.519,1005,4.91
2024-07-15 13:32:14.527,1006,4.92
2024-07-15 13:32:15.524,1006,4.92
2024-07-15 13:32:16.534,1006,4.92
2024-07-15 13:32:17.533,1006,4.92
2024-07-15 13:32:18.532,1006,4.92
2024-07-15 13:32:19.544,1005,4.91
2024-07-15 13:32:20.540,1006,4.92
2024-07-15 13:32:21.544,1005,4.91
2024-07-15 13:32:22.543,1007,4.92
2024-07-15 13:32:23.560,1006,4.92
2024-07-15 13:32:24.556,1005,4.91
2024-07-15 13:32:25.555,1006,4.92
2024-07-15 13:32:26.567,1005,4.91
2024-07-15 13:32:27.567,1005,4.91
2024-07-15 13:32:28.569,1005,4.91
2024-07-15 13:32:29.573,1009,4.93
2024-07-15 13:32:30.569,1006,4.92
2024-07-15 13:32:31.588,1005,4.91
2024-07-15 13:32:32.589,1009,4.93
2024-07-15 13:32:33.595,1006,4.92
2024-07-15 13:32:34.594,1005,4.91
2024-07-15 13:32:35.592,1005,4.91
2024-07-15 13:32:36.606,1005,4.91
2024-07-15 13:32:37.605,1005,4.91
2024-07-15 13:32:38.615,1005,4.91
2024-07-15 13:32:39.605,1006,4.92
2024-07-15 13:32:40.621,1007,4.92
2024-07-15 13:32:41.619,1006,4.92
2024-07-15 13:32:42.623,1006,4.92
2024-07-15 13:32:43.619,1006,4.92
2024-07-15 13:32:44.633,1006,4.92
2024-07-15 13:32:45.629,1005,4.91
2024-07-15 13:32:46.632,1007,4.92
2024-07-15 13:32:47.636,1007,4.92
2024-07-15 13:32:48.640,1006,4.92
2024-07-15 13:32:49.651,1005,4.91
2024-07-15 13:32:50.658,1005,4.91
2024-07-15 13:32:51.652,1005,4.91
2024-07-15 13:32:52.663,1005,4.91
2024-07-15 13:32:53.659,1005,4.91
2024-07-15 13:32:54.659,1006,4.92
2024-07-15 13:32:55.670,1005,4.91
